user_id,followers_count,following_count,status_count,created_at,favorites_count,verified
1004458117701226499,4520,4995,40169,Wed Jun 06 20:20:51 +0000 2018,80704,False
822459978271236096,104,131,6291,Fri Jan 20 15:05:14 +0000 2017,14408,False
480479178,2348,3352,102349,Wed Feb 01 15:02:04 +0000 2012,117064,False
221636041,3066,3503,11197,Wed Dec 01 05:16:51 +0000 2010,4948,False
14601934,891,1600,50888,Wed Apr 30 16:05:04 +0000 2008,95741,False
24047249,858,333,10487,Thu Mar 12 21:52:29 +0000 2009,2865,False
18429990,2729,2959,9650,Sun Dec 28 17:01:36 +0000 2008,41826,False
27354786,546,1028,17206,Sun Mar 29 01:41:32 +0000 2009,12595,False
1038763690227654656,46,167,1036,Sun Sep 09 12:18:57 +0000 2018,115,False
25080303,1408,1957,32602,Wed Mar 18 14:25:25 +0000 2009,0,False
848432850,851,556,14873,Thu Sep 27 01:20:57 +0000 2012,25585,False
18713552,339423,3743,95583,Wed Jan 07 06:35:20 +0000 2009,12893,True
18167325,1631,1005,16744,Tue Dec 16 17:40:51 +0000 2008,4911,False
709509298653626368,1011,187,174587,Mon Mar 14 22:39:33 +0000 2016,44939,False
114748605,2494,2383,87304,Tue Feb 16 13:48:12 +0000 2010,55202,False
512285722,1889,868,4780,Fri Mar 02 18:20:58 +0000 2012,6455,False
297396975,82,143,4496,Thu May 12 13:05:01 +0000 2011,951,False
909106414144061440,257,506,1527,Sat Sep 16 17:27:14 +0000 2017,468,False
932013864,53940,2776,61685,Wed Nov 07 13:11:23 +0000 2012,111090,True
909898649056026626,6,0,1579,Mon Sep 18 21:55:17 +0000 2017,0,False
29664767,39845,1684,360166,Wed Apr 08 07:48:10 +0000 2009,2662,False
302650528,6128,4729,55263,Sat May 21 14:50:12 +0000 2011,20877,False
1912094269,51,193,11033,Fri Sep 27 19:25:20 +0000 2013,284,False
97321488,543,677,2618,Thu Dec 17 00:21:31 +0000 2009,507,False
21655561,7502,8054,34829,Mon Feb 23 14:24:28 +0000 2009,121262,False
19394188,3016651,375,14407,Fri Jan 23 13:42:31 +0000 2009,101,True
421047121,6392,3649,360678,Fri Nov 25 12:39:30 +0000 2011,56199,False
228134082,11394,12504,483496,Sat Dec 18 20:38:31 +0000 2010,45139,False
404891927,7,35,10076,Fri Nov 04 15:15:20 +0000 2011,3,False
1286764158,352,123,1489,Thu Mar 21 19:34:03 +0000 2013,295,False
742794953277988866,69,16,42694,Tue Jun 14 19:04:52 +0000 2016,0,False
21267940,217,261,86571,Thu Feb 19 02:26:53 +0000 2009,21,False
29538085,8119,1687,74182,Tue Apr 07 20:36:54 +0000 2009,25994,True
875239029343531008,937,1068,3049,Thu Jun 15 06:30:20 +0000 2017,11,False
2327576232,18,21,877,Tue Feb 04 19:02:51 +0000 2014,17,False
394740530,1957,438,5353,Thu Oct 20 15:13:12 +0000 2011,564,False
719903095594041344,28,44,9098,Tue Apr 12 15:00:48 +0000 2016,9403,False
924670184236781568,22,0,1321,Sun Oct 29 16:12:06 +0000 2017,0,False
1004633988441534464,16,20,12327,Thu Jun 07 07:59:42 +0000 2018,0,False
316009257,2129,1822,20619,Sun Jun 12 20:06:15 +0000 2011,212427,False
56677035,492,779,11559,Tue Jul 14 12:11:26 +0000 2009,13766,False
3890628747,159,325,5073,Wed Oct 07 14:19:40 +0000 2015,14664,False
2775892105,7303,7333,86576,Thu Aug 28 06:30:29 +0000 2014,9,False
471626623,1352,2072,91324,Mon Jan 23 02:44:28 +0000 2012,6372,False
79810825,571,1285,23358,Sun Oct 04 19:33:10 +0000 2009,12267,False
14186393,2589,5494,871931,Thu Mar 20 19:29:06 +0000 2008,229041,False
524017788,1268,2126,15931,Wed Mar 14 04:52:45 +0000 2012,0,False
241841358,98,169,13500,Sun Jan 23 08:00:12 +0000 2011,35221,False
3140121746,2589,4929,13670,Sun Apr 05 10:01:59 +0000 2015,13692,False
3653083512,18736,20234,384136,Tue Sep 22 22:31:45 +0000 2015,309066,False
720422076859875328,16,52,63,Thu Apr 14 01:23:02 +0000 2016,2,False
799648161103052801,2642,1543,84393,Fri Nov 18 16:19:13 +0000 2016,261618,False
4454392872,79,272,5588,Fri Dec 04 16:01:49 +0000 2015,6862,False
15871900,760,468,88596,Sat Aug 16 07:42:57 +0000 2008,208944,False
15573407,2873,2383,49606,Wed Jul 23 22:09:56 +0000 2008,38441,False
270074189,506,733,8862,Mon Mar 21 23:22:16 +0000 2011,12194,False
27561514,1613,60,2220,Mon Mar 30 02:12:08 +0000 2009,364,False
1546996668,8,35,1100,Wed Jun 26 01:13:20 +0000 2013,262,False
14526877,45817,1895,92310,Fri Apr 25 14:22:31 +0000 2008,112427,True
40353863,2274,2584,738029,Fri May 15 22:49:44 +0000 2009,1798,False
48062282,731,640,5115,Wed Jun 17 18:33:38 +0000 2009,3682,False
257643702,5031,5449,112130,Fri Feb 25 21:43:03 +0000 2011,44846,False
4889643640,213,770,25713,Mon Feb 08 19:58:56 +0000 2016,13305,False
2377744136,362,862,32919,Fri Mar 07 22:39:57 +0000 2014,51323,False
469183353,1284,4888,121841,Fri Jan 20 09:58:21 +0000 2012,23875,False
15191484,314,0,110704,Sat Jun 21 18:05:47 +0000 2008,0,False
34901143,243,986,23884,Fri Apr 24 11:19:23 +0000 2009,8985,False
27864285,32413,2961,24619,Tue Mar 31 13:02:28 +0000 2009,4599,False
17138268,297,203,14692,Mon Nov 03 19:55:46 +0000 2008,1406,False
262962739,996,115,9344,Wed Mar 09 03:05:56 +0000 2011,39,False
557955036,361,459,16274,Thu Apr 19 16:58:43 +0000 2012,843,False
199368114,162,703,5230,Wed Oct 06 17:53:33 +0000 2010,40509,False
35112436,3328,3594,102114,Sat Apr 25 02:03:28 +0000 2009,179502,False
18967346,9823,5392,152653,Wed Jan 14 04:47:38 +0000 2009,201141,False
1059293587643555840,17,525,337,Mon Nov 05 03:57:26 +0000 2018,592,False
925779741340327936,23178,24969,32827,Wed Nov 01 17:41:05 +0000 2017,20640,False
920956697463676928,443,852,74119,Thu Oct 19 10:16:02 +0000 2017,51,False
777849919,394,1278,839,Fri Aug 24 10:02:26 +0000 2012,78,False
1304762178,1484,30,626752,Tue Mar 26 16:32:50 +0000 2013,163,False
2952977411,3757,4914,58954,Wed Dec 31 12:00:33 +0000 2014,40497,False
964082591300276224,10366,11433,19684,Thu Feb 15 10:22:56 +0000 2018,45651,False
4331877975,1497,958,6430,Mon Nov 30 19:19:47 +0000 2015,2710,False
759251,49793542,1106,317544,Fri Feb 09 00:35:02 +0000 2007,1423,True
94525631,210,13,33822,Fri Dec 04 09:37:46 +0000 2009,206,False
880727923,2826,0,27350,Sun Oct 14 18:37:46 +0000 2012,21207,False
64327106,382,825,8957,Mon Aug 10 03:29:41 +0000 2009,166,False
125755391,139,0,13832,Tue Mar 23 19:32:42 +0000 2010,0,False
783687774050234369,7,41,9730,Wed Oct 05 15:18:20 +0000 2016,25,False
831032331523805184,6,38,12069,Mon Feb 13 06:48:42 +0000 2017,0,False
16834659,486012,15342,260426,Sat Oct 18 02:39:23 +0000 2008,1633,True
2170206188,2701,3620,70956,Sat Nov 02 12:49:55 +0000 2013,12173,False
858116619427557376,258,403,23995,Sat Apr 29 00:31:59 +0000 2017,58551,False
898463117495083010,308,445,32556,Fri Aug 18 08:34:34 +0000 2017,19650,False
40804509,2151,2071,50649,Mon May 18 03:30:19 +0000 2009,62902,False
41282191,1901,1703,457656,Wed May 20 03:01:53 +0000 2009,1328,False
54717440,293,0,12728,Tue Jul 07 23:20:45 +0000 2009,3,False
78908484,314,1021,1797,Thu Oct 01 13:54:02 +0000 2009,937,False
1767741,84032,855,203349,Wed Mar 21 16:48:44 +0000 2007,1982,True
67500235,654,582,40345,Fri Aug 21 02:35:44 +0000 2009,16163,False
612086308,92,17,56658,Mon Jun 18 23:12:34 +0000 2012,15898,False
120855168,2198,1176,30582,Sun Mar 07 19:41:09 +0000 2010,6347,False
480986000,82,505,12983,Thu Feb 02 04:54:29 +0000 2012,44978,False
85584773,54,528,4797,Tue Oct 27 14:51:58 +0000 2009,9608,False
342207210,448,763,32666,Mon Jul 25 17:04:45 +0000 2011,16606,False
32517594,15113,14368,388059,Fri Apr 17 18:44:58 +0000 2009,4507,False
1865237108,168,134,43755,Sat Sep 14 22:29:43 +0000 2013,13848,False
16334281,104730,1442,200795,Wed Sep 17 18:48:22 +0000 2008,4735,True
434338367,47,71,9368,Sun Dec 11 18:49:01 +0000 2011,751,False
217798817,116,493,5990,Sat Nov 20 15:27:50 +0000 2010,10190,False
298558514,33,33,401,Sat May 14 14:41:49 +0000 2011,247,False
3015878985,508,168,2047,Wed Feb 04 01:23:54 +0000 2015,54,False
3233978732,4,65,958,Tue Jun 02 18:52:23 +0000 2015,3,False
746320970621739009,1591,1558,33496,Fri Jun 24 12:36:00 +0000 2016,118460,False
2427981061,248,196,14495,Fri Apr 04 23:23:54 +0000 2014,82,False
408613293,18,51,53,Wed Nov 09 17:14:56 +0000 2011,1,False
2155139396,456,299,3431,Fri Oct 25 15:27:41 +0000 2013,841,False
10812972,368,2,1560753,Mon Dec 03 15:27:44 +0000 2007,0,False
37762224,3307,5001,42074,Mon May 04 21:15:59 +0000 2009,38194,False
841397966455750656,36,107,11012,Mon Mar 13 21:18:02 +0000 2017,1475,False
87850678,1374,969,42578,Fri Nov 06 02:44:48 +0000 2009,12645,False
716202792491220993,2171,2436,121556,Sat Apr 02 09:57:06 +0000 2016,186807,False
35048107,1100,4998,88478,Fri Apr 24 21:35:15 +0000 2009,38776,False
14661475,1805,1681,17724,Mon May 05 16:39:52 +0000 2008,12954,False
3129387369,30,87,6857,Mon Mar 30 17:02:16 +0000 2015,3971,False
20182089,376847,1121,119123,Thu Feb 05 20:12:05 +0000 2009,6411,True
324145805,1236,1499,36420,Sun Jun 26 02:46:04 +0000 2011,32415,False
1031297108136083456,1,0,40,Sun Aug 19 21:49:25 +0000 2018,0,False
3246608135,686,185,65960,Mon May 11 18:33:09 +0000 2015,189,False
964883747081302016,535,1101,14432,Sat Feb 17 15:26:26 +0000 2018,16675,False
4621879343,878,3737,90097,Sun Dec 27 13:26:39 +0000 2015,6,False
980841398135029760,206,177,9361,Mon Apr 02 16:16:27 +0000 2018,11023,False
39776682,6869,7300,25380,Wed May 13 15:50:22 +0000 2009,147,False
828302764371542016,41287,41364,82924,Sun Feb 05 18:02:22 +0000 2017,49756,False
967064304020111361,76,281,17344,Fri Feb 23 15:51:12 +0000 2018,8676,False
355797427,1816,1556,63924,Mon Aug 15 22:20:59 +0000 2011,90239,False
754135908,42784,42398,319667,Mon Aug 13 01:20:20 +0000 2012,13,False
1406219976,137,142,7873,Sun May 05 22:34:12 +0000 2013,4694,False
14186393,2589,5494,871931,Thu Mar 20 19:29:06 +0000 2008,229041,False
31305822,1719,3847,146274,Wed Apr 15 02:06:54 +0000 2009,27315,False
1454601,404,1096,191364,Mon Mar 19 00:14:54 +0000 2007,79,False
21339204,17322,1965,27096,Thu Feb 19 21:08:31 +0000 2009,223,True
16499012,18,0,538,Sun Sep 28 15:12:11 +0000 2008,0,False
896484036075540484,20,12,12654,Sat Aug 12 21:30:24 +0000 2017,168,False
34757132,1937,829,16273,Thu Apr 23 22:42:47 +0000 2009,214,False
123911261,725,325,1131766,Wed Mar 17 16:12:52 +0000 2010,4,False
1566483686,2618,4917,30154,Wed Jul 03 19:09:20 +0000 2013,24051,False
13010742,5406,4007,61211,Sun Feb 03 14:54:20 +0000 2008,12281,False
27377157,1851,3384,20273,Sun Mar 29 04:07:42 +0000 2009,11826,False
971885798072217601,64,160,13121,Thu Mar 08 23:10:05 +0000 2018,11,False
1356241,3001,3076,52557,Sat Mar 17 14:45:51 +0000 2007,81298,False
1215712585,14304,11,235498,Sun Feb 24 14:52:33 +0000 2013,62045,False
518986776,101,39,9725,Thu Mar 08 23:28:41 +0000 2012,47,False
898975153,83,442,14510,Tue Oct 23 02:20:46 +0000 2012,162,False
498964057,516,127,165570,Tue Feb 21 16:29:03 +0000 2012,35,False
400242848,2528,4639,18609,Fri Oct 28 18:30:23 +0000 2011,471,False
75137401,102548,116984,165618,Thu Sep 17 22:47:17 +0000 2009,64,False
1651556954,2408,2782,24312,Tue Aug 06 23:54:59 +0000 2013,20313,False
565115563,4,44,3747,Sat Apr 28 03:10:33 +0000 2012,66,False
483429828,5654,5807,458363,Sun Feb 05 00:53:19 +0000 2012,48258,False
107426072,301,74,31074,Fri Jan 22 14:32:40 +0000 2010,0,False
19899344,4683,4880,307492,Mon Feb 02 09:23:41 +0000 2009,132699,False
736257297769365505,8,21,1681,Fri May 27 18:06:33 +0000 2016,96,False
260908915,88,161,1644,Fri Mar 04 21:26:50 +0000 2011,2603,False
9332402,419,420,10362,Tue Oct 09 17:06:11 +0000 2007,8959,False
1046805328015298560,477,509,6193,Mon Oct 01 16:53:33 +0000 2018,3859,False
394891620,0,0,11858,Thu Oct 20 19:56:18 +0000 2011,0,False
1061349032,361,531,2638,Fri Jan 04 20:23:27 +0000 2013,279,False
14027452,6632,4909,499959,Tue Feb 26 21:00:11 +0000 2008,143122,False
176631927,27,214,1423,Tue Aug 10 01:25:01 +0000 2010,944,False
340925351,6,44,7991,Sat Jul 23 14:23:31 +0000 2011,524,False
24677397,1817,4998,166730,Mon Mar 16 11:22:08 +0000 2009,35551,False
130020300,638,636,7666,Tue Apr 06 02:36:58 +0000 2010,5369,False
703713813179211776,2127,4836,23286,Sat Feb 27 22:50:22 +0000 2016,22642,False
180107694,585691,718,13664,Wed Aug 18 21:21:08 +0000 2010,85,True
524524080,1049,1891,83248,Wed Mar 14 16:51:31 +0000 2012,1408,False
918808773510270976,438,836,18474,Fri Oct 13 12:00:57 +0000 2017,21458,False
207794036,513,465,17592,Tue Oct 26 01:36:11 +0000 2010,61951,False
21027387,28162,31489,93133,Mon Feb 16 21:02:14 +0000 2009,7275,False
17088410,4491,4751,134911,Fri Oct 31 17:17:45 +0000 2008,151481,False
863101035048579073,133,162,7208,Fri May 12 18:38:17 +0000 2017,8048,False
356158051,116,173,30772,Tue Aug 16 12:40:57 +0000 2011,7,False
26266094,10783,444,26490,Tue Mar 24 16:16:13 +0000 2009,5567,False
842467188019720192,477,38,1306,Thu Mar 16 20:06:44 +0000 2017,603,False
16187619,292,237,3695,Mon Sep 08 17:24:11 +0000 2008,474,False
41514883,40472,5087,21019,Thu May 21 02:52:27 +0000 2009,428,True
417843722,6279,5809,162874,Mon Nov 21 12:45:11 +0000 2011,626,False
209627462,885,415,33933,Fri Oct 29 15:26:57 +0000 2010,3657,False
2333982648,1046,2699,38761,Sat Feb 08 19:41:10 +0000 2014,33405,False
2387237420,209,35,3218,Thu Mar 13 15:27:18 +0000 2014,8994,False
739248656,949,1046,99303,Sun Aug 05 21:12:33 +0000 2012,64856,False
825518870421180416,255065,48548,77207,Sun Jan 29 01:40:11 +0000 2017,44280,False
73970766,20,60,424,Sun Sep 13 20:45:24 +0000 2009,5532,False
951561537570959363,192,1044,8619,Thu Jan 11 21:08:44 +0000 2018,11749,False
3389270697,181,99,54422,Thu Jul 23 14:43:10 +0000 2015,209,False
16691493,3544,948,5607,Sat Oct 11 01:18:34 +0000 2008,386,False
3186560869,915,692,16471,Wed May 06 11:07:32 +0000 2015,1,False
713159737324544000,20060,10421,74835,Fri Mar 25 00:25:06 +0000 2016,85731,False
898168374563360768,136,183,3633,Thu Aug 17 13:03:22 +0000 2017,7941,False
3024400694,2907,4062,255001,Tue Feb 17 20:25:53 +0000 2015,54506,False
4281523047,146,421,11374,Thu Nov 26 04:21:32 +0000 2015,33178,False
128331565,3616,505,44264,Wed Mar 31 20:27:45 +0000 2010,13307,False
3282962180,1392,0,16183,Sat Jul 18 03:26:33 +0000 2015,764,False
284240192,1166,882,54670,Mon Apr 18 22:37:47 +0000 2011,24577,False
950123389661925376,2,79,116,Sun Jan 07 21:54:03 +0000 2018,35,False
434979002,39,197,713,Mon Dec 12 14:57:31 +0000 2011,38,False
880093319463710720,6,1,3199,Wed Jun 28 15:59:33 +0000 2017,3,False
763933250628628480,434,911,6185,Fri Aug 12 03:00:54 +0000 2016,378,False
547940095,1481,1133,44474,Sat Apr 07 21:56:18 +0000 2012,120066,False
121204616,480,928,26025,Mon Mar 08 19:24:40 +0000 2010,95,False
423201268,186,291,2454,Mon Nov 28 06:24:12 +0000 2011,3028,False
960742984328339457,1250,84,1290,Tue Feb 06 05:12:31 +0000 2018,1089,False
186045114,11298,14,14473,Thu Sep 02 13:19:33 +0000 2010,1510,True
1493951222,250,474,6408,Sat Jun 08 21:22:21 +0000 2013,1401,False
2355519065,210,934,1469,Fri Feb 21 00:17:16 +0000 2014,7728,False
104184684,2654,1006,88507,Tue Jan 12 15:05:09 +0000 2010,2251,False
1017399084573814784,442,119,353,Thu Jul 12 13:23:38 +0000 2018,297,False
4224882553,305,188,16446,Fri Nov 13 15:34:55 +0000 2015,4245,False
855509550610477056,1110,1594,23157,Fri Apr 21 19:52:26 +0000 2017,89333,False
767036004,3975,2693,577632,Sun Aug 19 06:19:46 +0000 2012,5048,False
997752863202963456,22,183,653,Sat May 19 08:16:34 +0000 2018,1469,False
988185682828021760,4470,4788,29576,Sun Apr 22 22:40:01 +0000 2018,27443,False
1479957685,1627,4726,9144,Mon Jun 03 15:13:19 +0000 2013,1102,False
56135553,5079,5517,89561,Sun Jul 12 17:02:07 +0000 2009,14304,False
846032456981659650,69,273,1890,Sun Mar 26 16:13:51 +0000 2017,111,False
151603912,6369,10002,149064,Thu Jun 03 20:16:06 +0000 2010,113873,True
17473443,11428,6393,15475,Tue Nov 18 22:39:06 +0000 2008,4240,False
95160538,495,181,57705,Mon Dec 07 08:09:03 +0000 2009,194,False
847801604275175424,7,0,10050,Fri Mar 31 13:23:48 +0000 2017,0,False
702252835631550464,125,901,3328,Tue Feb 23 22:04:58 +0000 2016,15582,False
15400712,798,784,30807,Sat Jul 12 04:33:15 +0000 2008,13744,False
4749755960,43,147,4041,Tue Jan 12 20:15:04 +0000 2016,556,False
2320136372,1771,2692,23252,Fri Jan 31 03:10:08 +0000 2014,9338,False
3243707748,2001,1277,113635,Sat Jun 13 01:33:31 +0000 2015,93589,False
1140441079,203,399,966,Fri Feb 01 18:41:21 +0000 2013,114,False
822789313427546112,7,19,19958,Sat Jan 21 12:53:53 +0000 2017,2,False
714419097262538752,6591,6598,68228,Mon Mar 28 11:49:20 +0000 2016,64276,False
36059407,32562,10244,29650,Tue Apr 28 13:07:36 +0000 2009,1257,False
2172272360,6513,2946,12871,Sun Nov 03 14:37:13 +0000 2013,3316,False
16533846,518,0,28099,Tue Sep 30 20:14:39 +0000 2008,0,False
16490790,75513,1363,158343,Sat Sep 27 20:36:15 +0000 2008,1360,True
27950593,3838,4521,73878,Tue Mar 31 20:09:02 +0000 2009,63711,False
57457988,3032,4292,183711,Thu Jul 16 21:52:12 +0000 2009,0,False
960435837212258304,141,63,1074,Mon Feb 05 08:52:02 +0000 2018,1774,False
63818990,5617,111,3761,Fri Aug 07 20:29:31 +0000 2009,781,False
766092631961133056,3417,2812,30265,Thu Aug 18 02:01:31 +0000 2016,138418,False
3713809581,295,4718,54832,Sun Sep 20 04:00:53 +0000 2015,87411,False
23199382,5831,5859,97162,Sat Mar 07 15:01:03 +0000 2009,10703,False
2388465618,61,358,17395,Fri Mar 14 05:25:32 +0000 2014,21454,False
851543172572426245,2,7,15,Mon Apr 10 21:11:28 +0000 2017,4,False
1296524834,683,2691,9755,Sun Mar 24 20:23:25 +0000 2013,1960,False
609297027,22002,21045,39522,Fri Jun 15 15:56:48 +0000 2012,7072,False
211773051,386,1568,31477,Thu Nov 04 06:22:19 +0000 2010,4352,False
34310801,503395,919,27011,Wed Apr 22 16:01:45 +0000 2009,1078,True
138418838,4193,3901,1667075,Thu Apr 29 13:56:48 +0000 2010,0,False
16834659,486012,15342,260426,Sat Oct 18 02:39:23 +0000 2008,1633,True
32283017,28110,24114,659583,Fri Apr 17 03:17:24 +0000 2009,142160,False
5849252,3296,4680,699889,Tue May 08 01:13:19 +0000 2007,37064,False
798940626087616513,143,450,2604,Wed Nov 16 17:27:43 +0000 2016,5332,False
30519697,112,448,1624,Sat Apr 11 20:42:42 +0000 2009,11800,False
3118328133,1082,652,3905,Thu Mar 26 12:24:35 +0000 2015,4512,False
955182023840288768,103,125,848,Sun Jan 21 20:55:15 +0000 2018,722,False
814820651785666560,166,402,452,Fri Dec 30 13:09:16 +0000 2016,336,False
747552338,1103,276,135578,Thu Aug 09 16:54:44 +0000 2012,1193,False
45309243,281,1087,17963,Sun Jun 07 08:45:55 +0000 2009,21805,False
2467791,16312189,1662,369748,Tue Mar 27 11:19:39 +0000 2007,4402,True
4063210225,3535,3551,28941,Fri Oct 30 00:44:53 +0000 2015,92803,False
862742713065652224,442,3555,2287,Thu May 11 18:54:26 +0000 2017,1247,False
73455977,5591,170,5939,Fri Sep 11 18:59:54 +0000 2009,47,False
502211884,1961,3,50782,Fri Feb 24 22:47:21 +0000 2012,0,False
3257063269,8310,7929,164479,Fri Jun 26 20:27:02 +0000 2015,183083,False
41108745,355,544,2078,Tue May 19 12:54:11 +0000 2009,2676,False
127360688,883,1021,18225,Sun Mar 28 23:43:45 +0000 2010,16122,False
4779543338,151,101,3638,Mon Jan 18 18:53:47 +0000 2016,5991,False
136405463,2160,4995,162065,Fri Apr 23 21:32:09 +0000 2010,119469,False
78386487,99,231,12956,Tue Sep 29 18:54:54 +0000 2009,1162,False
331907658,6328,2849,19745,Fri Jul 08 22:28:33 +0000 2011,3598,False
15189613,118,0,21006,Sat Jun 21 13:16:31 +0000 2008,0,False
354427613,15001,1067,18923,Sat Aug 13 18:07:20 +0000 2011,10711,True
146244816,99,251,2183,Thu May 20 23:44:58 +0000 2010,123,False
847912669080375300,77,57,18820,Fri Mar 31 20:45:08 +0000 2017,23976,False
1529777827,274,796,13818,Wed Jun 19 05:04:38 +0000 2013,32069,False
2354770003,3,68,2092,Fri Feb 21 13:01:11 +0000 2014,20,False
16210842,371,751,54538,Tue Sep 09 20:36:39 +0000 2008,5313,False
1109239622,861,571,52954,Mon Jan 21 14:58:07 +0000 2013,0,False
37492862,1556,3007,56148,Sun May 03 20:22:43 +0000 2009,2879,False
2309120372,2570,4100,2189,Fri Jan 24 23:42:23 +0000 2014,129,False
824628579115884550,14150,31,37164,Thu Jan 26 14:42:28 +0000 2017,13,False
318849396,1099,561,7151,Fri Jun 17 04:29:26 +0000 2011,6491,False
19789347,796,3226,37681,Fri Jan 30 21:21:26 +0000 2009,20755,False
16479299,291,347,41070,Sat Sep 27 01:37:41 +0000 2008,49116,False
4041824789,124170,482,15523,Sun Oct 25 22:00:42 +0000 2015,8637,True
942241440855343104,25136,25132,187811,Sun Dec 17 03:54:00 +0000 2017,364581,False
36689005,3012,430,59825,Thu Apr 30 15:29:49 +0000 2009,0,False
103684273,894,4953,106514,Sun Jan 10 22:32:00 +0000 2010,41341,False
122896733,7101,1739,113501,Sun Mar 14 08:06:31 +0000 2010,0,False
3327920543,457,517,11119,Mon Jun 15 20:47:51 +0000 2015,31660,False
1163575328,74,80,106,Sat Feb 09 17:39:34 +0000 2013,211,False
786913853208686592,105,28,52871,Fri Oct 14 12:57:37 +0000 2016,32,False
9300262,4276452,1526,339121,Mon Oct 08 00:29:38 +0000 2007,80,True
2925259286,4437,219,69496,Wed Dec 10 05:47:53 +0000 2014,1851,False
2426201370,14005,901,56255,Thu Apr 03 21:21:30 +0000 2014,44,False
40510796,3567,3714,276754,Sat May 16 18:03:53 +0000 2009,473,False
2572811639,239,660,4659,Fri May 30 20:26:26 +0000 2014,6763,False
58187747,5105,1674,51635,Sun Jul 19 12:37:21 +0000 2009,550,False
971833883581911041,1053,4976,7690,Thu Mar 08 19:43:48 +0000 2018,31196,False
395057602,2273,1380,4294,Fri Oct 21 02:05:03 +0000 2011,779,False
17680940,350,1204,63876,Thu Nov 27 15:44:55 +0000 2008,4233,False
832088692026060804,1041,1474,4515,Thu Feb 16 04:46:18 +0000 2017,5512,False
865736375798255616,5,0,6093,Sat May 20 01:10:11 +0000 2017,7,False
2727362232,978,1079,2459,Tue Aug 12 21:23:07 +0000 2014,342,False
519106104,233,998,8708,Fri Mar 09 02:35:22 +0000 2012,19386,False
817162797826052097,64,60,31039,Fri Jan 06 00:16:07 +0000 2017,2312,False
92316446,8741,692,12701,Tue Nov 24 17:09:51 +0000 2009,4654,True
834568252131045376,12285,5079,19792,Thu Feb 23 00:59:11 +0000 2017,32683,False
3298703284,6,12,3160,Tue May 26 01:07:47 +0000 2015,13,False
417843722,6279,5809,162874,Mon Nov 21 12:45:11 +0000 2011,626,False
577315411,1983,4,48041,Fri May 11 17:21:54 +0000 2012,9125,False
255166206,66,119,14682,Sun Feb 20 20:27:12 +0000 2011,1815,False
22107144,2780,4455,144140,Fri Feb 27 04:30:48 +0000 2009,226741,False
227075375,1226,1638,6837,Wed Dec 15 21:07:22 +0000 2010,176756,False
16046979,3025,1401,84051,Fri Aug 29 20:29:32 +0000 2008,17112,False
833013093336649730,2487,4963,22541,Sat Feb 18 17:59:32 +0000 2017,38242,False
552682274,1073,186,4553,Fri Apr 13 13:08:42 +0000 2012,182,False
829187786913828865,77,114,4189,Wed Feb 08 04:39:08 +0000 2017,13707,False
1711285123,1093,1488,37232,Thu Aug 29 23:31:33 +0000 2013,969,False
839497002538926080,329,817,3430,Wed Mar 08 15:24:17 +0000 2017,11,False
33225735,82,512,9436,Sun Apr 19 15:30:53 +0000 2009,6642,False
16481340,3245,3278,12919,Sat Sep 27 03:12:41 +0000 2008,23510,False
28313639,2910,3174,112222,Thu Apr 02 10:20:53 +0000 2009,115,False
3862281028,404,814,13886,Sun Oct 04 13:55:07 +0000 2015,171231,False
22893609,442,1243,14586,Thu Mar 05 07:20:26 +0000 2009,15683,False
229681172,133,603,12164,Thu Dec 23 01:49:08 +0000 2010,4121,False
702919804303360000,9634,1566,80344,Thu Feb 25 18:15:15 +0000 2016,43884,False
428802723,500,679,4347,Mon Dec 05 06:04:28 +0000 2011,4,False
447421632,2891,414,15689,Mon Dec 26 21:44:28 +0000 2011,81,False
14600977,36622,215,33116,Wed Apr 30 14:54:08 +0000 2008,71,True
195915697,1519,3526,68723,Mon Sep 27 22:00:59 +0000 2010,8392,False
900896700,5563,5931,18937,Wed Oct 24 00:59:47 +0000 2012,48387,False
291192260,12361,929,8178,Sun May 01 16:14:35 +0000 2011,5991,False
63974050,321,405,8722,Sat Aug 08 14:26:09 +0000 2009,1474,False
755348383208968192,621,196,3799,Tue Jul 19 10:27:43 +0000 2016,25997,False
99355824,213,227,3366,Fri Dec 25 20:33:52 +0000 2009,487,False
401955731,62,268,6879,Mon Oct 31 10:24:42 +0000 2011,8,False
845725396553220097,162,141,2752,Sat Mar 25 19:53:42 +0000 2017,2818,False
1055475204086882305,6,144,3858,Thu Oct 25 15:04:33 +0000 2018,2886,False
20857273,46458,2586,80435,Sat Feb 14 16:52:47 +0000 2009,40276,False
949096993,6,34,20,Thu Nov 15 05:12:23 +0000 2012,0,False
21977489,479,2340,4936,Thu Feb 26 05:20:13 +0000 2009,2594,False
866673102532509696,56,272,6254,Mon May 22 15:12:24 +0000 2017,366,False
2860703493,1042,1615,4768,Tue Nov 04 14:17:10 +0000 2014,2157,False
46668731,13760,13306,122163,Fri Jun 12 15:00:15 +0000 2009,46232,False
3395382627,400,5,7851,Thu Jul 30 11:42:27 +0000 2015,30,False
2876136702,1423,479,872,Sat Oct 25 04:11:20 +0000 2014,456,False
1695454651,1147,4458,5068,Sat Aug 24 03:27:15 +0000 2013,7376,False
19403505,1953,2402,176946,Fri Jan 23 17:24:14 +0000 2009,18911,False
2385306594,411,87,1305,Wed Mar 12 14:07:19 +0000 2014,497,False
